Longitude;Latitude;DEPART;Elevation (m);Moho Depth (m);Curie Depth (Km);Free Air Anomaly (mGal);Vertical Gravity Gradient (E);Bouguer Anomaly (mGal);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Magnetic Anomaly (nT)
-71.20117603;6.602166273;ARAUCA;0.031746032;0.413466397;0.928571429;0.085416991;0.244832502;0.323089116;0.119668629;0.107284411;0.068496192;0.631554197;0.325072437
-78.60537806;1.318301612;NARIÑO;0.021164021;0.243197573;0.285714286;0.118104747;0.241595391;0.37044626;0.049118518;0.102832525;0.092218948;0.230821759;0.549880901
-71.72258447;11.81603791;LA GUAJIRA;0.026455026;0.211754017;0.5;0.199330362;0.283024471;0.501021204;0.003378532;0.00643939;0.018360256;0.564813157;0.412928185
-74.93555177;10.46584479;ATLÁNTICO;0;0.34378489;0.214285714;0.117333934;0.238506771;0.381479512;0.039786613;0.03237803;0.026572558;0.560422324;0.427301275
-75.90574985;9.35469422;CÓRDOBA;0;0.112394634;0.214285714;0.156983203;0.26627465;0.459536039;0.019091923;0.068165567;0.019652806;0.505325141;0.55776341
-77.12903061;3.450758011;VALLE DEL CAUCA;0.010582011;0.290614678;0.428571429;0.130534283;0.250801853;0.397769972;0.026901283;0.085704087;0.059313749;0.033670621;0.521436932
-77.44405255;3.262438466;CAUCA;0;0.203791073;0.357142857;0.08903023;0.214124495;0.338209727;0.048165646;0.101147176;0.056448752;0.122765947;0.578247936
-75.66406877;9.100724297;CÓRDOBA;0;0.225452126;0.285714286;0.142048482;0.260691376;0.437482322;0.033828838;0.056928822;0.025838846;0.407962628;0.535852546
-75.42581038;9.342989845;SUCRE;0.021164021;0.256615159;0.357142857;0.149443566;0.260631979;0.428704323;0.049615397;0.04448442;0.013707209;0.403539257;0.576794007
-75.79437787;3.228604786;TOLIMA;0.481481481;0.811169558;0.642857143;0.304427435;0.200641483;0.250303498;0.00767265;0.046587856;0.019045168;0.029004734;0.60286897
-72.27941322;1.573767268;GUAVIARE;0.047619048;0.244734452;0.714285714;0.195163093;0.261225944;0.477241455;0.164245415;0.247633296;0.240892833;0.14602906;0.518515441
-71.77861564;3.36772389;META;0.042328042;0.402827878;0.857142857;0.137182636;0.253415301;0.391162405;0.207419864;0.273634099;0.222887173;0.397863437;0.503071137
-73.06598547;7.791257883;NORTE DE SANTANDER;0.502645503;0.646568402;0.857142857;0.31281015;0.600291043;0.448049804;0.001645285;0.031687289;0.023839574;0.37777749;0.664415711
-70.90050347;5.034724277;CASANARE;0.021164021;0.365867819;0.714285714;0.119670484;0.255850558;0.377922382;0.240179527;0.236532252;0.173346673;0.699361926;0.547832286
-75.0231514;10.27710833;ATLÁNTICO;0;0.360707756;0.285714286;0.126391114;0.25291043;0.405589162;0.01453792;0.026139398;0.006030059;0.55737761;0.479488856
-75.6857952;7.087273029;ANTIOQUIA;0.079365079;0.480817073;0.428571429;0.224141269;0.171804467;0.405708291;0.004361992;0.061088758;0.080842316;0.150437834;0.426341728
-73.13693136;10.88005865;CESAR;0.185185185;0.032719151;0.571428571;0.311485295;0.318098123;0.52213724;0.008445888;0.041498243;0.040991171;0.192901627;0.51254521
-75.1902409;4.411173197;TOLIMA;0.222222222;0.756765893;0.571428571;0.105289805;0.134562842;0.211068574;0.012167399;0.072128853;0.013498935;0.068633415;0.523938703
-75.23598735;6.490530059;ANTIOQUIA;0.35978836;0.524642614;0.571428571;0.189044669;0.171032312;0.275184469;0.009770751;0.041851598;0.038708976;0.053596269;0.614782488
-74.23085994;4.443890656;CUNDINAMARCA;0.693121693;0.831287864;0.857142857;0.393794876;0.540835115;0.327615597;0.003428345;0.005449057;0.012461553;0.126351599;0.444498474
-72.91698381;11.36064749;LA GUAJIRA;0.005291005;0.287158052;0.357142857;0.101387489;0.235863626;0.36229076;0.028816411;0.080697015;0.056109366;0.321430354;0.433127054
-75.52514101;6.742832704;ANTIOQUIA;0.571428571;0.519162037;0.5;0.399841029;0.355696127;0.362307403;0.025865294;0.042749407;0.051772399;0.145833661;0.52661414
-73.88154675;5.015200861;CUNDINAMARCA;0.53968254;0.832001653;0.928571429;0.19651203;0.224132811;0.112129849;0.017892941;0.018844402;0.004506451;0.107899551;0.612822817
-70.98433508;-0.856644275;AMAZONAS;0.026455026;0.278434649;0.714285714;0.160596441;0.249109052;0.437670485;0.560379245;0.587234548;0.578799685;0.129824582;0.603156574
-76.94410963;5.340377059;CHOCÓ;0.005291005;0.355186289;0.571428571;0.108493526;0.240377762;0.377394184;0.020111618;0.07970097;0.03120435;0.326102854;0.571176952
-75.41507626;7.869063587;ANTIOQUIA;0.010582011;0.424668388;0.642857143;0.125837072;0.261671418;0.396017995;0.018414847;0.038689635;0.04156639;0.251752571;0.627845452
-69.81834425;1.019819033;VAUPÉS;0.037037037;0.360539415;0.571428571;0.155947396;0.260156807;0.426777642;0.193307342;0.436009373;0.57573785;0.064876539;0.540794737
-76.71195191;4.640659395;CHOCÓ;0.005291005;0.435326149;0.5;0.09254711;0.253801378;0.375148993;0.03043601;0.120438363;0.030373475;0.233350609;0.557353752
-76.50359455;2.976895864;CAUCA;0.232804233;0.562802464;0.571428571;0.1358337;0.103290568;0.275031674;0.005439588;0.031445829;0.0370297;0.028870673;0.665501857
-73.64965646;3.991610897;META;0.095238095;0.431573621;0.857142857;0.06279811;0.195592777;0.238986237;0.022527371;0.088427719;0.003087144;0.149417327;0.211324806
-76.38955012;8.729777651;CÓRDOBA;0.021164021;0.21083509;0.357142857;0.138314802;0.253979568;0.412368428;0.007930468;0.010913743;0.007709998;0.392130214;0.595694435
-74.98495863;3.730254367;TOLIMA;0.063492063;0.758460107;0.642857143;0.011249236;0.159865764;0.179904021;0.01502518;0.064893237;0.010489565;0.130751577;0.47082501
-76.90496889;5.861857777;CHOCÓ;0.026455026;0.280755593;0.5;0.125909349;0.240348064;0.382292511;0.025883069;0.020037632;0.081463398;0.398647314;0.665260023
-75.88875794;5.743903737;ANTIOQUIA;0.243386243;0.528182269;0.5;0.193573258;0.240377762;0.367094777;0.005235341;0.031768866;0.075367081;0.111623909;0.672749753
-75.9402469;6.274704142;ANTIOQUIA;0.391534392;0.459279465;0.428571429;0.202750895;0.221608458;0.296764815;0.008186902;0.050682032;0.029281625;0.182366967;0.632541263
-75.39363364;4.464080209;TOLIMA;0.396825397;0.712693854;0.428571429;0.306643555;0.201799715;0.309648651;0.016862046;0.06025191;0.010470007;0.064191771;0.486979236
-74.16335924;5.523590197;BOYACÁ;0.317460317;0.70180184;0.857142857;0.091631745;0.142611072;0.177621756;0.036723113;0.029891042;0.004290455;0.143815431;0.672355677
-73.16874833;6.363436927;SANTANDER;0.317460317;0.571028408;1;0.221804702;0.250386077;0.293446752;0.01400027;0.050370119;0.012694391;0.174072096;0.570673482
-73.30520207;4.619675584;CUNDINAMARCA;0.111111111;0.512230752;0.857142857;0.070819481;0.151431456;0.226866584;0.034897311;0.018722266;0.005681338;0.108609174;0.278496717
-73.31851744;10.23228354;CESAR;0.015873016;0.142632925;0.642857143;0.198583626;0.24726776;0.509896146;0.00497539;0.024288637;0.030834749;0.102673348;0.610281119
-75.61645142;3.738020586;TOLIMA;0.28042328;0.674083953;0.5;0.147636947;0.169101924;0.263929048;0.005432849;0.094866881;0.025315948;0.157883596;0.505567389
-76.23534731;8.513166062;ANTIOQUIA;0.015873016;0.253146204;0.357142857;0.137423519;0.269897838;0.414289354;0.008116794;0.007133442;0.013003494;0.328363984;0.563410978
-73.85436617;5.139266995;CUNDINAMARCA;0.555555556;0.807535034;0.928571429;0.299392989;0.272333096;0.198402124;0.01807279;0.014288602;0.003407688;0.103864864;0.660297706
-75.08575971;10.75458852;ATLÁNTICO;0.037037037;0.285838868;0;0.161391337;0.284836066;0.435343858;0.012834135;0.005769332;0.003882203;0.616856218;0.311794257
-70.99194282;-0.153053234;AMAZONAS;0.037037037;0.249539803;0.714285714;0.166811193;0.256919696;0.443528653;0.467895547;0.519388031;0.512971583;0.228913727;0.337414765
-77.24848471;4.056648212;VALLE DEL CAUCA;0;0.392517152;0.357142857;0.064701089;0.236427893;0.310413988;0.078836469;0.1616703;0.107022475;0.18906002;0.553262365
-71.7873064;11.87824909;LA GUAJIRA;0.037037037;0.19510176;0.428571429;0.194392266;0.274530767;0.49406351;0.001027727;0.00493239;0.025301173;0.568504295;0.365783099
-72.40115884;11.29789018;LA GUAJIRA;0.021164021;0.340923664;0.428571429;0.117261658;0.231587075;0.365338489;0.067676685;0.090887472;0.0172597;0.339155116;0.400052197
-76.17385394;6.878960619;ANTIOQUIA;0.211640212;0.409837611;0.285714286;0.233752484;0.212491091;0.360503374;0.005654286;0.034989767;0.027685934;0.113265532;0.483106636
-76.79430778;7.772090948;ANTIOQUIA;0;0.281847269;0.428571429;0.164065157;0.244268235;0.450258766;0.042201404;0.04649219;0.032241029;0.196120301;0.32517761
-71.72848607;6.869451714;ARAUCA;0.042328042;0.483917599;0.928571429;0.061738221;0.239961986;0.271156463;0.068299815;0.03838619;0.017241457;0.537279715;0.536027511
-73.7692563;6.160970189;SANTANDER;0.243386243;0.709845804;0.928571429;0.122416551;0.167498218;0.222533433;0.035262123;0.029226218;0.016672968;0.181272912;0.658619472
-75.40214518;2.507441391;HUILA;0.301587302;0.740288058;0.714285714;0.114178349;0.194820622;0.165421326;0.006802975;0.089921751;0.006668668;0.124303584;0.585728253
-72.75816003;6.413858507;SANTANDER;0.476190476;0.520463754;1;0.346870948;0.457858161;0.367091313;0.003225413;0.001885299;0.033974775;0.235172773;0.486143689
-74.0376532;5.473734115;BOYACÁ;0.185185185;0.741060261;0.857142857;0.190152738;0.09744001;0.247285802;0.014678856;0.027729539;0.010765832;0.114393737;0.700818797
-77.4005563;0.945159035;NARIÑO;0.724867725;0.973932173;0.428571429;0.317338733;0.421863863;0.148057116;0.004072931;0.045729603;0.022122876;0.030254471;0.536671538
-75.15520262;10.38882689;ATLÁNTICO;0;0.315686194;0.142857143;0.118827395;0.229983369;0.39450137;0.038397122;0.004088289;0.01204854;0.601502045;0.410064474
-75.50450848;1.797820719;CAQUETÁ;0.137566138;0.561646423;0.642857143;0.121284386;0.190544072;0.279299833;0.014397707;0.167368522;0.012898779;0.216578415;0.547459958
-76.11368598;1.892460315;HUILA;0.328042328;0.763180347;0.357142857;0.100833477;0.148907104;0.133773241;0.001341545;0.088037761;0.011967919;0.079502065;0.543271512
-76.05705903;9.332025783;CÓRDOBA;0;0.079812021;0.214285714;0.158573022;0.257721549;0.450590708;0.04295388;0.062990111;0.013064654;0.536261242;0.553102007
-74.28661077;10.76424728;MAGDALENA;0;0.077111194;0.357142857;0.167100271;0.251663103;0.452075701;0.026792511;0.022367549;0.021432403;0.404524114;0.383020874
-75.87041392;1.428062807;CAQUETÁ;0.063492063;0.51219207;0.5;0.097750168;0.17824899;0.310286731;0.030053651;0.144419314;0.00031235;0.114584641;0.541340731
-75.62410347;6.308857448;ANTIOQUIA;0.571428571;0.483548805;0.428571429;0.320229324;0.295854122;0.269708678;0.013949874;0.011520829;0.019585296;0.11418963;0.628197978
-75.42311789;6.981492815;ANTIOQUIA;0.529100529;0.509772316;0.5;0.364623995;0.419725588;0.383984078;0.008733639;0.075343258;0.079914835;0.162964028;0.477220155
-75.65449709;4.931516033;CALDAS;0.343915344;0.505177209;0.428571429;0.228428973;0.249406035;0.299911893;0.00421693;0.012565984;0.03686751;0.054809661;0.56262672
-72.99321178;7.320273593;SANTANDER;0.44973545;0.720130939;0.928571429;0.249193058;0.093074364;0.208567517;0.004548781;0.022285835;0.026867625;0.445933804;0.740293668
-75.37195508;7.724491893;ANTIOQUIA;0.015873016;0.435400654;0.571428571;0.135930058;0.251098836;0.409044591;0.017887108;0.053644128;0.05461291;0.239037858;0.567121922
-75.58994553;7.706232095;CÓRDOBA;0.058201058;0.428757197;0.571428571;0.145300397;0.251841292;0.39676202;0.007136253;0.037939075;0.03606319;0.203811999;0.594022368
-75.40886344;9.549466779;SUCRE;0.010582011;0.243824983;0.285714286;0.155826955;0.285519126;0.445663408;0.028342339;0.018539615;0.007515481;0.446159598;0.599639098
-76.95487825;5.371984704;CHOCÓ;0.005291005;0.350508053;0.571428571;0.108493526;0.235091471;0.391071203;0.015091571;0.075471072;0.035346286;0.332476069;0.571176952
-75.71507989;7.725250269;CÓRDOBA;0.031746032;0.416941663;0.5;0.138531602;0.262146591;0.432634102;0.005725913;0.02805372;0.028575209;0.179603299;0.603069579
-75.72344764;3.063084417;TOLIMA;0.365079365;0.856287097;0.642857143;0.336103496;0.352488715;0.394024212;0.001003703;0.059919141;0.006956987;0.01168571;0.57644148
-75.91543484;5.704169196;ANTIOQUIA;0.291005291;0.52791108;0.5;0.190393621;0.184901402;0.277024639;0.003055979;0.025703613;0.074327802;0.121138782;0.671391584
-76.27425191;0.97189348;PUTUMAYO;0.047619048;0.483555183;0.357142857;0.099484509;0.242367546;0.318171539;0.028352511;0.109980823;0.021865557;0.173940509;0.686480115
-74.92973264;5.84527591;ANTIOQUIA;0.158730159;0.520874679;0.642857143;0.132822667;0.236546686;0.319959192;0.004722575;0.046513141;0.056268714;0.039776773;0.677100504
-71.55143817;7.021110432;ARAUCA;0.031746032;0.489997351;0.928571429;0.059546195;0.24177358;0.278326922;0.092596013;0.066902027;0.046216415;0.603121999;0.533359865
-76.18270168;4.017569135;VALLE DEL CAUCA;0.238095238;0.312209437;0.428571429;0.235149603;0.195681872;0.346413946;0.014827059;0.099940896;0.01637205;0.124438739;0.695477011
-78.62356194;1.516446986;NARIÑO;0.010582011;0.276464686;0.285714286;0.08028618;0.220687812;0.341821012;0.070110263;0.096774458;0.085681762;0.269578484;0.665789786
-75.32727702;8.960802347;CÓRDOBA;0.010582011;0.362046529;0.357142857;0.116466734;0.250475172;0.3713973;0.045212278;0.090085523;0.036640758;0.308314679;0.558716465
-72.42029473;11.47635164;LA GUAJIRA;0.010582011;0.32577019;0.357142857;0.118658788;0.242248753;0.382984336;0.078329643;0.099092455;0.040247836;0.383019422;0.292477029
-76.94820396;0.430079159;PUTUMAYO;0.068783069;0.531103963;0.357142857;0.114539673;0.258315514;0.330400919;0.044304356;0.044326481;0.02908872;0.208842662;0.556996031
-70.94547621;4.515368236;VICHADA;0.031746032;0.369263197;0.785714286;0.131859137;0.26473034;0.389763264;0.297718426;0.274152761;0.213239707;0.728863951;0.570273237
-73.13787616;2.331261667;GUAVIARE;0.047619048;0.270955543;0.714285714;0.142819295;0.248752673;0.39721143;0.082937407;0.101746714;0.101308056;0.083917476;0.547288564
-71.75778209;6.705105158;ARAUCA;0.058201058;0.477012889;0.928571429;0.074240033;0.238417676;0.278466637;0.065695892;0.034468267;0.014095985;0.504277078;0.525827285
-72.46758853;5.31362895;CASANARE;0.137566138;0.52567533;0.857142857;0.086838173;0.210917082;0.215574424;0.035086179;0.054590971;0.003058828;0.255639043;0.457815283
-75.28289846;8.416360345;CÓRDOBA;0.005291005;0.435509542;0.571428571;0.091053619;0.247030173;0.355784509;0.049640479;0.05785567;0.048536898;0.230058045;0.559344911
-75.65995817;0.870330372;CAQUETÁ;0.042328042;0.314185486;0.5;0.137568072;0.255731765;0.391354955;0.099861353;0.186449461;0.070400802;0.262105031;0.659529679
-76.00783061;6.906783119;ANTIOQUIA;0.380952381;0.453147946;0.285714286;0.386977899;0.518769304;0.418199525;0.007375124;0.026974097;0.045813765;0.116784929;0.474748898
-76.67099255;4.891966024;CHOCÓ;0.010582011;0.432956169;0.571428571;0.104783928;0.215312426;0.363876421;0.030268838;0.11378513;0.019718882;0.22262816;0.499687076
-75.2882858;1.866339875;CAQUETÁ;0.232804233;0.533920235;0.714285714;0.134557039;0.21935139;0.230609162;0.018965457;0.160058357;0.007592892;0.261495299;0.639649577
-78.49537612;2.220317702;NARIÑO;0.010582011;0.239851831;0.571428571;0.142168923;0.26814564;0.41460585;0.12632056;0.105318998;0.102227689;0.365028673;0.642607425
-74.72215318;7.72036646;ANTIOQUIA;0.010582011;0.513496967;0.714285714;0.094281453;0.230488239;0.348018876;0.03498543;0.007874797;0.021374467;0.057628579;0.502108343
-77.73981905;2.307049572;CAUCA;0.026455026;0.283734696;0.428571429;0.16676303;0.262948444;0.461949176;0.019027404;0.080291498;0.022573646;0.259805294;0.453676827
-75.04217393;8.759604631;SUCRE;0;0.462319716;0.428571429;0.05607748;0.227963887;0.287834441;0.081885155;0.081921443;0.071090918;0.210148817;0.53479659
-73.7269607;10.54843121;CESAR;0.343915344;0.109077306;0.571428571;0.448932901;0.2345866;0.46978238;0.002504526;0.057630234;0.047570889;0.23630689;0.519232829
-73.51205884;3.949524425;META;0.063492063;0.401127942;0.785714286;0.070337716;0.213649323;0.268811988;0.039480717;0.094060089;0.001180078;0.119198199;0.220641443
-74.76702954;3.583639589;HUILA;0.37037037;0.814122271;0.714285714;0.196945615;0.317147779;0.196067469;0.009670456;0.063564402;0.003944228;0.198066887;0.54839938
-75.13998482;8.785485932;SUCRE;0.005291005;0.44382929;0.428571429;0.06556826;0.240763839;0.315035608;0.065645319;0.094483422;0.057802241;0.236120731;0.547814432
-74.3278144;6.903544599;ANTIOQUIA;0.021164021;0.507630056;0.857142857;0.081056991;0.232388928;0.317173699;0.015979397;0.04755168;0.019500315;0.205125565;0.657511577
-72.85337483;10.62425072;LA GUAJIRA;0.169312169;0.173064899;0.5;0.336802055;0.300397957;0.553021121;0.043242154;0.0049371;0.004929732;0.115471447;0.586641382
-76.78145011;6.829115169;ANTIOQUIA;0;0.260735545;0.285714286;0.113046213;0.212788073;0.380336554;0.038942585;0.073182533;0.063485668;0.209646018;0.750347495
-74.06967359;6.586933738;SANTANDER;0.015873016;0.578122198;0.928571429;0.027508811;0.224103112;0.234093622;0.062565623;0.03756855;0.015196054;0.223834769;0.683215186
-74.00232803;8.307734063;BOLÍVAR;0.137566138;0.447840632;0.714285714;0.145878521;0.266541934;0.38870243;0.009983991;0.062945294;0.036963569;0.07593585;0.63187354
-76.16053494;8.679554065;CÓRDOBA;0.026455026;0.22429462;0.357142857;0.149202683;0.277500594;0.417802725;0.016860046;0.014657137;0.003618914;0.376112721;0.582197793
-75.71365449;5.608070806;ANTIOQUIA;0.428571429;0.53215714;0.5;0.392518198;0.239843193;0.406142832;0.020524859;0.044552284;0.053414945;0.081180116;0.661162143
-75.35460149;2.84296656;HUILA;0.100529101;0.758513976;0.714285714;0.010550677;0.156628653;0.157604888;0.023835603;0.054972131;0.001501161;0.029198487;0.587869057
-70.25449219;6.321681429;ARAUCA;0.021164021;0.336136167;0.928571429;0.128318175;0.260038014;0.39619642;0.25922266;0.234522212;0.194724469;0.867781793;0.414929732
-73.14407397;7.146600274;SANTANDER;0.148148148;0.648172036;0.928571429;0.124367694;0.179258731;0.26875707;0.004091539;0.003501086;0.045983663;0.395121543;0.693007377
-75.00766494;4.196332806;TOLIMA;0.079365079;0.672286561;0.571428571;0.028713224;0.218311951;0.193790435;0.009934681;0.056281585;0.003462393;0.047168376;0.467414655
-74.76809954;6.451812282;ANTIOQUIA;0.195767196;0.440397022;0.714285714;0.183769349;0.275065336;0.34532994;0.001026829;0.019556072;0.031851755;0.026545146;0.672397876
-73.37019557;4.599960343;CUNDINAMARCA;0.19047619;0.538232966;0.857142857;0.070819481;0.113031599;0.24406197;0.024741579;0.01511694;0.001209305;0.106180743;0.29208912
-73.64491472;9.262243579;CESAR;0.005291005;0.433004167;0.571428571;0.127426892;0.238298883;0.405387504;0.021638427;0.013278962;0.010884579;0.278662618;0.502685176
-74.6558546;5.000652738;CUNDINAMARCA;0.153439153;0.676967166;0.785714286;0.085971004;0.207561178;0.214045321;0.006483358;0.054917476;0.003646591;0.100037074;0.664899705
-71.12406262;3.34991266;META;0.047619048;0.37978964;0.857142857;0.144505473;0.254573533;0.398246013;0.293695675;0.344761937;0.289163771;0.435660625;0.650573034
-76.29434204;4.435211122;VALLE DEL CAUCA;0.391534392;0.279252752;0.571428571;0.430914883;0.557436446;0.61927706;4.86E-05;0.080113275;0.02867222;0.171927169;0.510523538
-77.61988449;0.839915222;NARIÑO;0.608465608;0.983058803;0.428571429;0.192248404;0.11163578;0.067604295;0.012438516;0.067626562;0.034512159;0.034628186;0.531904962
-74.18839974;4.517026019;BOGOTÁ, D. C.;0.624338624;0.846288562;0.857142857;0.318591332;0.259087669;0.213595403;0.001589837;0.016166382;0.017103439;0.110642669;0.45747152
-75.76129075;3.247742535;TOLIMA;0.412698413;0.802403342;0.642857143;0.238618302;0.198592302;0.240510496;0.006340076;0.050892189;0.015954488;0.027160204;0.589336945
-72.37541745;-0.760303549;CAQUETÁ;0.031746032;0.2814029;0.714285714;0.172664653;0.261047755;0.455042655;0.540016029;0.481956824;0.461289951;0.222592093;0.527175067
-73.39736963;10.06515437;CESAR;0.010582011;0.237829041;0.642857143;0.192633826;0.252524353;0.492847172;0.01896701;0.004832719;0.05439638;0.131746056;0.709829651
-77.53996416;1.323321078;NARIÑO;0.423280423;0.718543029;0.357142857;0.167630202;0.139284866;0.180397096;0.008303065;0.056204563;0.026077122;0.011294699;0.540693783
-71.51979981;4.694084663;META;0.026455026;0.376466157;0.785714286;0.113841137;0.245010691;0.360469423;0.205610765;0.197094794;0.141080128;0.563717815;0.529396374
-76.05448029;6.661623175;ANTIOQUIA;0.502645503;0.434644739;0.357142857;0.289083205;0.261582324;0.319892088;0.004336891;0.011357303;0.049307742;0.178768434;0.543128035
-76.67746942;2.710711605;CAUCA;0.296296296;0.602917038;0.357142857;0.223009115;0.250801853;0.29125545;0.010199257;0.025093178;0.018807819;0.0850894;0.471799165
-74.1073702;3.273161087;META;0.169312169;0.440446298;0.785714286;0.123524605;0.12995961;0.261776839;0.019970463;0.065941472;0.018043751;0.061940635;0.543771087
-76.33896322;4.529241857;VALLE DEL CAUCA;0.312169312;0.319630794;0.571428571;0.290359892;0.125950344;0.377687313;0.002520568;0.078741605;0.040687197;0.16319957;0.463899776
