Elevation (m);Surface Temperature (C);Moho Depth (m);Curie Depth (Km);Magnetic Anomaly (nT)
531.5712;25.542144;41733.24358;20;-14.1154
375.8184;26.320908;40547.96369;20;-14.3777
338.9376;26.505312;40755.64627;20;-14.1154
369.7224;26.351388;40411.44307;20;-14.3777
338.9376;26.505312;40392.94272;20;-13.8804
336;26.52;41061.89949;20;-14.1154
348.996;26.45502;40420.3311;20;-14.3777
345.948;26.47026;40256.11038;20;-13.8804
366.6744;26.366628;40392.61;20;-14.3777
346.2528;26.468736;40302.82334;20;-14.3777
458.1144;25.909428;40312.48205;20;-14.3777
343.2048;26.483976;41049.56097;20;-14.1154
420.9288;26.095356;41387.03303;20;-14.1154
491.3376;25.743312;41511.83932;20;-14.1154
498.9576;25.705212;41434.54069;20;-14.1154
519.684;25.60158;41559.37894;20;-14.1154
356.0064;26.419968;40973.16027;20;-13.1072
333;26.535;40508.79257;20;-14.3777
402.9456;26.185272;41489.42715;20;-14.1154
336.4992;26.517504;40303.88488;20;-13.8804
369.7224;26.351388;40410.05017;20;-14.3777
369.1128;26.354436;41499.8742;20;-14.1154
420.624;26.09688;40645.9902;20;-13.1072
338.9376;26.505312;40394.15103;20;-13.8804
372.7704;26.336148;40542.79057;20;-14.3777
373;26.335;41520.72458;20;-14.1154
345.948;26.47026;40269.73108;20;-13.8804
403.86;26.1807;40283.61333;20;-14.3777
308.1528;26.659236;40429.07461;20;-13.1072
407;26.165;40938.43067;20;-14.1154
337.7184;26.511408;40463.11151;20;-13.8804
356.616;26.41692;40226.37312;20;-13.8804
360.8832;26.395584;40835.9176;20;-14.1154
329.184;26.55408;40216.52711;20;-13.8804
412.0896;26.139552;40220.68709;20;-13.8804
381;26.295;41140.11712;20;-14.1154
463.296;25.88352;40241.81;20;-14.3777
364.8456;26.375772;40481.44372;20;-13.1072
329.4888;26.552556;40313.1741;20;-13.1072
338.328;26.50836;40289.09481;20;-13.8804
339;26.505;40430.84017;20;-13.8804
309.0672;26.654664;40511.12418;20;-13.1072
398.0688;26.209656;40342.1853;20;-13.1072
345.948;26.47026;40436.06124;20;-14.3777
348.996;26.45502;40512.55716;20;-13.1072
356.3112;26.418444;40415.19911;20;-13.1072
352.3488;26.438256;40662.42029;20;-13.1072
425.5008;26.072496;40782.38243;20;-13.1072
427.6344;26.061828;40701.33254;20;-13.1072
428.244;26.05878;40702.65323;20;-13.1072
345;26.475;40660.8368;20;-14.3777
346.8624;26.465688;40730.26512;20;-14.3777
387.096;26.26452;40579.42468;20;-14.3777
323.3928;26.583036;40364.89198;20;-13.1072
355.3968;26.423016;40748.8285;20;-13.1072
323.088;26.58456;40356.54247;20;-13.1072
345.3384;26.473308;40401.21233;20;-13.1072
335.28;26.5236;40308.44003;20;-13.1072
396.24;26.2188;40198.40014;20;-13.8804
331.9272;26.540364;40517.49238;20;-13.1072
351;26.445;40658.80106;20;-14.3777
319.4304;26.602848;40423.97935;20;-13.1072
325.5264;26.572368;40996.19751;20;-14.1154
391.0584;26.244708;40431.10454;20;-14.3777
330.0984;26.549508;40143.77583;20;-13.8804
366.9792;26.365104;40317.00039;20;-13.8804
344.1192;26.479404;40314.89805;20;-14.3777
364.5408;26.377296;40377.09723;20;-14.3777
153.924;27.43038;38361.27085;34;22.4317
156.972;27.41514;35736.20433;30;5.2129
400;26.2;43791.61615;24;-43.62
402.0312;26.189844;43769.40352;24;-43.62
412;26.14;43787.17937;24;-43.62
383;26.285;43804.26434;24;-40.078
403;26.185;43798.95288;24;-40.078
399;26.205;43798.11214;24;-40.078
398;26.21;43798.84707;24;-43.62
407;26.165;43806.30262;24;-40.078
408;26.16;43805.37814;24;-40.078
445;25.975;43786.0074;24;-43.62
430;26.05;43790.03802;24;-43.62
441.6552;25.991724;43806.34001;24;-43.62
420;26.1;43786.09641;24;-43.62
93.5736;27.732132;35763.07795;30;33.3177
84.539328;27.77730336;35729.63637;30;33.3177
302.9712;26.685144;36120.99525;30;33.8322
95.009208;27.72495396;35659.78625;30;33.3177
60.920376;27.89539812;35571.83239;30;33.7611
61.209936;27.89395032;35443.73667;30;34.4122
1870.042488;18.84978756;45709.95889;18;-17.2279
115.662456;27.62168772;43736.41543;24;-44.6608
114.348768;27.62825616;43708.77933;24;-44.6608
327;26.565;35828.51478;32;-121.1663
54.864;27.92568;33591.52625;20;86.5407
460;25.9;45057.29659;30;-5.049
171.9072;27.340464;36528.70932;36;11.8058
129.838704;27.55080648;35352.09665;30;-14.2209
135.636;27.52182;37899.61334;32;15.0941
168.8592;27.355704;37718.68055;32;30.6102
149.0472;27.454764;37663.34285;32;30.6102
161.8488;27.390756;37774.1529;32;30.6102
156.972;27.41514;37797.15321;32;30.6102
135.3312;27.523344;37916.43369;32;15.0941
144.1704;27.479148;37876.6861;32;30.6102
138.0744;27.509628;37820.52993;32;30.6102
147.828;27.46086;37822.04673;32;30.6102
143.256;27.48372;37737.14887;32;30.6102
147.5232;27.462384;37884.04361;32;30.6102
161.8488;27.390756;37786.60894;32;30.6102
143.5608;27.482196;37872.31814;32;15.0941
145.9992;27.470004;37656.53998;32;31.2743
144.1704;27.479148;37872.29669;32;30.6102
154.5336;27.427332;37870.69026;32;30.6102
139.2936;27.503532;37871.17665;32;30.6102
139.2936;27.503532;37874.42837;32;30.6102
141.1224;27.494388;37841.48114;32;30.6102
142.3416;27.488292;37796.56562;32;30.6102
145.3896;27.473052;37811.06513;32;30.6102
165.8112;27.370944;37783.83546;32;30.6102
139.5984;27.502008;37823.18765;32;30.6102
160.02;27.3999;37711.80555;32;30.7422
147.5232;27.462384;37783.60519;32;30.6102
139.2936;27.503532;37782.30989;32;30.6102
140.8176;27.495912;37776.91723;32;30.6102
145.6944;27.471528;37765.42736;32;30.6102
152.4;27.438;37597.53637;32;31.2873
139.2936;27.503532;37755.16018;32;31.2743
139.9032;27.500484;37754.41711;32;30.6102
165.5064;27.372468;37819.18649;32;30.6102
146.304;27.46848;37677.6834;32;30.6102
158.496;27.40752;37701.57485;32;30.6102
151.1808;27.444096;37740.59542;32;30.6102
136.2456;27.518772;37910.47659;32;15.0941
135.0264;27.524868;37917.48154;32;15.0941
144.4752;27.477624;37842.05679;32;30.6102
146.6088;27.466956;37765.36252;32;30.6102
145.3896;27.473052;37747.06422;32;30.6102
141.732;27.49134;37589.72711;32;31.2873
145.9992;27.470004;37662.62953;32;30.7422
147.5232;27.462384;37652.72608;32;30.7422
145.6944;27.471528;37665.58634;32;31.2743
141.4272;27.492864;37653.16146;32;30.7422
141.4272;27.492864;37656.76748;32;31.2743
142.3416;27.488292;37881.90212;32;15.0941
138.9888;27.505056;37671.96281;32;30.6102
138.684;27.50658;37872.00624;32;30.6102
140.8176;27.495912;37825.8701;32;30.6102
139.5984;27.502008;37786.82849;32;30.6102
136.2456;27.518772;37643.56097;32;30.7422
152.4;27.438;37840.31511;32;30.6102
149.352;27.45324;37867.14771;32;30.6102
144.4752;27.477624;37876.9338;32;30.6102
147.828;27.46086;37650.98935;32;30.7422
163.3728;27.383136;37710.02691;32;30.6102
143.8656;27.480672;37687.363;32;30.6102
141.1224;27.494388;37665.29788;32;31.2743
147.828;27.46086;37821.1967;32;30.6102
139.9032;27.500484;37801.20974;32;30.6102
150.876;27.44562;37642.31545;32;30.7422
138.3792;27.508104;37820.54354;32;30.6102
142.0368;27.489816;37816.57653;32;30.6102
144.78;27.4761;37797.96712;32;30.6102
139.5984;27.502008;37840.29117;32;30.6102
139.2936;27.503532;37783.68565;32;30.6102
139.9032;27.500484;37818.51185;32;30.6102
138.3792;27.508104;37842.98947;32;30.6102
139.5984;27.502008;37873.65424;32;30.6102
135.0264;27.524868;37881.79979;32;15.0941
148.4376;27.457812;37876.05929;32;30.6102
146.304;27.46848;37879.82426;32;15.0941
146.9136;27.465432;37831.2891;32;30.6102
143.5608;27.482196;37822.61967;32;30.6102
145.9992;27.470004;37877.0388;32;30.6102
138.9888;27.505056;37784.56748;32;30.6102
147.2184;27.463908;37822.39262;32;30.6102
142.6464;27.486768;37798.80528;32;30.6102
142.6464;27.486768;37721.4704;32;30.6102
143.256;27.48372;37835.86854;32;30.6102
138.0744;27.509628;37658.87298;32;31.2743
138.0744;27.509628;37822.34028;32;30.6102
155.448;27.42276;37733.76453;32;30.6102
158.1912;27.409044;37730.72711;32;30.6102
139.2936;27.503532;37681.15217;32;30.6102
140.5128;27.497436;37659.01309;32;30.7422
139.2936;27.503532;37897.86582;32;30.6102
145.6944;27.471528;37794.25064;32;30.6102
146.304;27.46848;37861.83387;32;15.0941
143.256;27.48372;37855.26189;32;30.6102
144.78;27.4761;37852.34122;32;30.6102
143.256;27.48372;37865.55246;32;30.6102
140.8176;27.495912;37848.99402;32;30.6102
156.6672;27.416664;37716.68592;32;30.6102
147.828;27.46086;37831.91024;32;30.6102
147.5232;27.462384;37813.55943;32;30.6102
143.256;27.48372;37776.55364;32;30.6102
144.78;27.4761;37874.26902;32;30.6102
143.256;27.48372;37790.487;32;30.6102
143.256;27.48372;37759.5697;32;30.6102
159.7152;27.401424;37746.99442;32;30.6102
149.352;27.45324;37781.74059;32;30.6102
167.0304;27.364848;37747.24142;32;30.6102
148.1328;27.459336;37731.97384;32;30.6102
164.8968;27.375516;37727.63345;32;30.6102
166.4208;27.367896;37727.10888;32;30.6102
147.828;27.46086;37811.08909;32;30.6102
164.592;27.37704;37731.47484;32;30.6102
159.7152;27.401424;37695.47319;32;30.6102
155.448;27.42276;37748.00945;32;30.6102
155.7528;27.421236;37749.9614;32;30.6102
154.2288;27.428856;37677.08845;32;30.7422
151.7904;27.441048;37732.01304;32;30.6102
160.6296;27.396852;37774.88694;32;30.6102
135.3312;27.523344;37899.66887;32;15.0941
148.1328;27.459336;37825.07655;32;30.6102
142.6464;27.486768;37775.79129;32;30.6102
143.5608;27.482196;37904.01412;32;30.6102
144.78;27.4761;37849.19995;32;30.6102
148.4376;27.457812;37884.05406;32;30.6102
167.3352;27.363324;37745.15648;32;30.6102
144.1704;27.479148;37820.15493;32;30.6102
147.5232;27.462384;37891.14969;32;30.6102
148.7424;27.456288;37897.27644;32;15.0941
144.78;27.4761;37844.5766;32;30.6102
147.5232;27.462384;37889.31312;32;15.0941
146.9136;27.465432;37819.34272;32;30.6102
149.352;27.45324;37774.56691;32;30.6102
138.3792;27.508104;37940.76776;32;15.0941
146.304;27.46848;37764.12715;32;30.6102
147.5232;27.462384;37768.81208;32;30.6102
160.6296;27.396852;37644.90922;32;31.2873
147.2184;27.463908;37661.73683;32;30.7422
142.0368;27.489816;37797.37814;32;30.6102
149.6568;27.451716;37897.11854;32;30.6102
149.352;27.45324;37893.26835;32;30.6102
156.0576;27.419712;37742.39964;32;30.6102
135.636;27.52182;37914.66748;32;15.0941
148.4376;27.457812;37808.49036;32;30.6102
146.304;27.46848;37762.89145;32;30.6102
160.02;27.3999;37796.55897;32;30.6102
139.5984;27.502008;37729.09992;32;30.6102
150.5712;27.447144;37883.82737;32;30.6102
134.7216;27.526392;37878.45071;32;15.0941
166.7256;27.366372;37715.7534;32;30.6102
157.2768;27.413616;37723.9584;32;30.6102
147.5232;27.462384;37763.14695;32;30.6102
161.8488;27.390756;37762.00066;32;30.6102
161.8488;27.390756;37781.64883;32;30.6102
723;24.585;45693.46592;30;-5.072
730.6056;24.546972;45702.22317;30;-5.072
100.2792;27.698604;41007.99858;36;22.757
171.9072;27.340464;36769.02709;36;-43.7388
111.5568;27.642216;33230.00142;36;-71.8724
148.7424;27.456288;37575.08438;32;30.0643
135.3312;27.523344;36248.51857;32;36.6616
135.636;27.52182;36284.14392;32;36.6616
135.636;27.52182;36267.12195;32;36.6616
557.4792;25.412604;44827.29402;28;-5.1626
146.6088;27.466956;43873.05693;36;18.4058
276.4536;26.817732;39772.19621;20;27.526
140.8176;27.495912;36873.70653;32;45.4427
138.9888;27.505056;36824.30395;32;39.6901
371.2464;26.343768;43902.57067;24;-35.2972
530;25.55;45211.37013;30;-4.334
475.7928;25.821036;45231.58547;30;-4.334
447.4464;25.962768;45205.13453;30;-4.334
464;25.88;45184.6061;30;-4.334
485.5464;25.772268;45191.14708;30;-4.334
455.676;25.92162;45212.48976;30;-4.334
487.68;25.7616;45179.46119;30;-4.334
472.44;25.8378;45233.00891;30;-4.334
462.6864;25.886568;45246.05634;30;-4.334
452.9328;25.935336;45217.43474;30;-4.334
530.0472;25.549764;45212.92369;30;-4.334
476.7072;25.816464;45229.95566;30;-4.334
485.2416;25.773792;45188.85852;30;-4.334
477.9264;25.810368;45175.13498;30;-4.334
452.628;25.93686;45170.97547;30;-4.334
537.6672;25.511664;45214.78298;30;-4.334
465.1248;25.874376;45183.81168;30;-4.334
465.4296;25.872852;45225.53685;30;-4.334
436.7784;26.016108;45180.96214;30;-4.334
463.296;25.88352;45216.38409;30;-4.334
463.296;25.88352;45208.88375;30;-4.334
454.7616;25.926192;45210.10494;30;-4.334
454;25.93;45220.22266;30;-4.334
482.8032;25.785984;45222.14247;30;-4.334
470.0016;25.849992;45236.05892;30;-4.334
476.7072;25.816464;45231.85479;30;-4.334
474.8784;25.825608;45239.91611;30;-4.334
483;25.785;45210.52378;30;-4.334
495;25.725;45203.5709;30;-4.334
504.7488;25.676256;45211.56477;30;-4.334
510.8448;25.645776;45185.56483;30;-4.334
472.44;25.8378;45191.09536;30;-4.334
448.6656;25.956672;45198.19531;30;-4.334
447.4464;25.962768;45222.901;30;-4.334
465.4296;25.872852;45225.36666;30;-4.334
475.7928;25.821036;45231.77399;30;-4.334
490.4232;25.747884;45210.06954;30;-4.334
466.9536;25.865232;45223.88927;30;-4.334
481.8888;25.790556;45204.02031;30;-4.334
452.628;25.93686;45223.24641;30;-4.334
165.5064;27.372468;39028.72446;34;23.3352
1548.6888;20.456556;45514.95854;18;-17.1805
186.8424;27.265788;38620.8797;30;7.5356
186.8424;27.265788;38621.07884;30;7.5356
141.732;27.49134;36187.582;30;18.1449
254.2032;26.928984;37628.41068;34;-75.8796
140.208;27.49896;33043.28778;22;-10.3655
241.4016;26.992992;31345.9376;34;60.4114
142.6464;27.486768;36798.24082;36;-36.9063
996;23.22;33967.61089;22;-13.3486
42.9768;27.985116;37183.19432;32;21.5625
106.0704;27.669648;33563.95982;36;-56.4951
515.112;25.62444;44364.40828;24;-26.6159
526;25.57;44320.67975;24;-26.6159
480.9744;25.795128;39057.11933;34;-66.7569
478.2312;25.808844;39057.43156;34;-66.7569
548.64;25.4568;39115.92112;36;-66.7569
431.9016;26.040492;37731.38488;36;-41.6088
57.912;27.91044;38821.56613;36;23.0483
411.48;26.1426;33483.02878;30;13.5404
135.9408;27.520296;41361.3763;36;42.6818
147.828;27.46086;41363.01643;36;42.6818
172.212;27.33894;41374.90491;36;42.4511
162.4584;27.387708;41343.33392;36;42.6818
156.3624;27.418188;41382.51225;36;39.8462
150.5712;27.447144;41389.88977;36;39.8462
162.7632;27.386184;41388.08485;36;39.8462
163.3728;27.383136;41388.41364;36;39.8462
157.8864;27.410568;41358.2579;36;42.4511
168.8592;27.355704;41394.02023;36;39.8462
141.4272;27.492864;41380.33632;36;42.6818
135.9408;27.520296;41377.5378;36;42.6818
152.4;27.438;41394.42924;36;42.6818
177.3936;27.313032;41352.58951;36;42.4511
184.0992;27.279504;41390.15947;36;42.4511
138.0744;27.509628;41344.73967;36;42.6818
153.3144;27.433428;41383.94366;36;42.6818
134.4168;27.527916;41385.20395;36;42.6818
149.6568;27.451716;41387.2682;36;42.6818
133.1976;27.534012;41389.31514;36;42.6818
158.8008;27.405996;41388.05706;36;42.4511
161.544;27.39228;41377.14823;36;42.4511
171.2976;27.343512;41364.01525;36;42.4511
153.3144;27.433428;41362.30033;36;39.8462
152.7048;27.436476;41367.372;36;42.4511
157.5816;27.412092;41386.55171;36;42.6818
132.2832;27.538584;41380.50897;36;42.6818
189.2808;27.253596;41381.55262;36;42.4511
136.2456;27.518772;36222.04208;36;-62.1114
186.8424;27.265788;43993.06083;36;13.4174
93.2688;27.733656;41949.41647;36;20.4767
96.012;27.71994;41986.77177;36;20.9947
81.0768;27.794616;41998.83558;36;20.9947
96.9264;27.715368;41896.75562;36;20.4767
86.2584;27.768708;41920.16147;36;20.4767
81.9912;27.790044;42010.74786;36;20.9947
81.9912;27.790044;41979.20333;36;20.4767
110.6424;27.646788;40831.80454;36;45.3413
178.308;27.30846;37917.45548;30;9.965
123.1392;27.584304;43070.45493;36;19.2104
111;27.645;43044.15633;36;19.2104
116.7384;27.616308;42910.71232;36;19.2104
133.8072;27.530964;43001.58495;36;16.6583
136.8552;27.515724;43064.76835;36;16.6583
113.3856;27.633072;43118.05029;36;19.2104
123.7488;27.581256;43018.0597;36;19.2104
158.496;27.40752;43125.93354;36;19.2104
122.8344;27.585828;43015.39095;36;19.2104
152.4;27.438;43029.3585;36;16.6583
120;27.6;42961.34352;36;16.6583
107.5944;27.662028;36323.19269;30;26.5313
56.9976;27.915012;36130.94075;30;28.9138
60.96;27.8952;36131.91437;30;29.7348
60.0456;27.899772;36140.11448;30;29.6667
175.5648;27.322176;43920.80537;36;13.7948
560.5272;25.397364;45008.84518;30;-4.8003
479;25.805;43298.62273;30;-4.6647
89.916;27.75042;31463.70139;20;-25.9726
449;25.955;45090.97695;30;-2.4715
413.6136;26.131932;45159.02575;30;-5.3472
446;25.97;45119.89726;30;-5.049
428;26.06;45128.8727;30;-5.049
456;25.92;45121.97786;30;-5.049
427;26.065;45123.47026;30;-5.049
456.5904;25.917048;45110.8148;30;-5.049
425.196;26.07402;45171.7808;30;-5.3472
24.6888;28.076556;38123.02442;22;-32.0954
156.972;27.41514;44052.69865;24;-35.8776
64.6176;27.876912;38892.91026;22;-15.4068
52.4256;27.937872;31220.02005;22;-52.5297
106.68;27.6666;35120.47352;22;-13.5966
317.2968;26.613516;34271.36147;30;21.9347
184.7088;27.276456;34931.30955;36;-87.3549
197.2056;27.213972;34977.52674;36;-87.5537
129.2352;27.553824;35146.27057;36;-45.1187
10.9728;28.145136;34381.65125;20;-36.2559
186.8424;27.265788;34802.91343;34;-38.7757
157.5816;27.412092;40718.92601;36;22.8488
238.6584;27.006708;34505.38255;22;5.2742
75.8952;27.820524;39226.22689;36;22.9555
448;25.96;45059.04471;30;-2.4715
173.736;27.33132;36490.87307;36;-5.3123
301.1424;26.694288;36172.77716;32;-127.9274
288.9504;26.755248;37107.15985;36;-40.8309
244.7544;26.976228;34491.32895;20;-9.8311
299.9232;26.700384;45418.33142;28;-30.7724
359.3592;26.403204;43862.84525;24;-40.078
320.04;26.5998;42921.4409;30;21.3226
431.9016;26.040492;45504.964;30;-2.7063
1019;23.105;45539.78415;32;-2.0685
1020.4704;23.097648;45515.48976;32;-2.8756
81.3816;27.793092;41418.78374;36;19.1805
281.3304;26.793348;34771.43158;22;-9.5662
299.0088;26.704956;34485.18371;30;35.6427
243.2304;26.983848;34511.69218;30;35.6427
267.0048;26.864976;34560.43887;30;35.6322
371;26.345;34438.57574;30;35.6427
173.4312;27.332844;39544.43613;34;19.3622
227.9904;27.060048;33596.10321;34;73.8007
170.0784;27.349608;37522.00482;34;30.7135
912;23.64;43070.3803;32;5.3871
714.1464;24.629268;43098.28697;32;13.2279
948;23.46;43132.78368;32;13.2279
418.1856;26.109072;39568.8297;20;-14.26
62.1792;27.889104;38741.62671;36;22.5455
62.1792;27.889104;38696.87758;36;22.5281
298.0944;26.709528;44827.5632;28;-44.3435
243.84;26.9808;38796.15614;30;8.6612
161.544;27.39228;41859.20347;36;25.8739
282.8544;26.785728;35951.36539;22;-12.5017
133.8072;27.530964;42088.33773;36;28.1142
101.4984;27.692508;42064.66369;36;32.2958
313.944;26.63028;36239.28274;32;-127.6378
626.6688;25.066656;43834.49268;24;-20.4791
261.2136;26.893932;35451.84264;22;-2.0268
269.4432;26.852784;35474.95882;22;-2.0268
255.4224;26.922888;34726.48159;22;-9.7085
247.8024;26.960988;34708.56391;22;-9.7085
386;26.27;44260.08157;24;-28.6453
1384.4016;21.277992;43476.72822;32;25.2419
255.1176;26.924412;35564.14872;22;-10.2026
625;25.075;42977.62461;32;19.8676
1134.4656;22.527672;45073.05695;24;-11.6822
454.4568;25.927716;45086.8237;32;-5.049
169;27.355;37556.04046;32;36.9918
168.2496;27.358752;37508.87706;32;36.0997
180.1368;27.299316;34102.16018;34;-41.8796
181.9656;27.290172;34168.33411;34;-31.1619
144.78;27.4761;36882.24257;36;-44.3795
78.0288;27.809856;39799.738;36;22.7948
244.4496;26.977752;43327.79898;36;11.7875
125.2728;27.573636;35161.24952;30;-3.6934
126.492;27.56754;35209.40907;30;-6.9553
144.78;27.4761;36931.7864;36;-36.9063
18;28.11;31175.06897;26;13.345
2.4384;28.187808;30445.48482;18;-50.2368
63.3984;27.883008;36356.42732;30;23.1438
849.7824;23.951088;45268.86045;28;-46.9457
846.7344;23.966328;45266.6937;28;-45.6374
35.6616;28.021692;37783.74908;24;-54.385
16.1544;28.119228;37097.77104;22;-6.5597
17.0688;28.114656;37100.08036;22;-14.8772
24.9936;28.075032;37514.23714;22;-38.469
418.7952;26.106024;45077.52102;30;-2.5241
417.576;26.11212;45120.59973;30;-1.9007
680.0088;24.799956;44753.53047;32;-6.433
635.508;25.02246;44765.96997;32;-6.433
672;24.84;44754.85027;32;-6.433
693.42;24.7329;44753.46792;32;-6.433
604.1136;25.179432;44760.89515;32;-6.433
588;25.26;44757.30626;32;-6.433
696.7728;24.716136;44745.68901;32;-6.433
694.0296;24.729852;44754.13696;32;-6.433
587.9592;25.260204;44756.39507;32;-6.433
605.3328;25.173336;44760.83443;32;-6.433
628.8024;25.055988;44777.14936;32;-6.433
587;25.265;44769.6274;32;-6.433
587;25.265;44769.21286;32;-6.433
650;24.95;44769.82959;32;-6.433
409.3464;26.153268;38116.84189;36;-18.3944
148.1328;27.459336;34037.84491;30;35.5748
79.5528;27.802236;33973.98875;30;35.5748
35.3568;28.023216;33774.83791;30;35.476
148.4376;27.457812;34052.00282;30;35.5748
188;27.26;33826.54915;30;35.476
196;27.22;33917.13339;30;35.5748
238;27.01;34055.2474;30;35.5748
101.1936;27.694032;33869.74313;30;35.5748
183;27.285;33788.34508;30;35.476
168.8592;27.355704;33831.73927;30;35.5748
204;27.18;33821.76527;30;35.476
116.4336;27.617832;33978.07733;30;35.5748
185.3184;27.273408;34347.43269;30;35.6125
62.484;27.88758;33877.98554;30;35.5748
